FullAddress,Address1,Address2,City,State,ZipCode,revenue,date,Order Number,User ID,First Time Order
944 Adams Isle,944 Adams Isle ,,Davidside,ID,38699,115.34,2021-03-26,39465190,U1489757,0
013 Karen Loaf,013 Karen Loaf ,,Lake Saramouth,SD,29646,621.34,2021-06-22,77356191,U1668461,0
USNV Porter,USNV Porter ,,FPO,AP,20381,885.46,2021-06-01,14516345,U8023648,0
5756 Bird Expressway South,5756 Bird Expressway South ,,Sally,WA,43245,512.96,2021-12-03,15320046,U3048498,1
7304 Hernandez Common Apt. 345,7304 Hernandez Common ,Apt. 345 ,Port Katherinehaven,IL,07876,434.52,2021-08-30,42726876,U9208645,1
8632 Corey Plaza Apt. 589,8632 Corey Plaza ,Apt. 589 ,Weaverfurt,MT,25649,857.99,2021-11-25,53051407,U3375792,0
7558 Nicholas Heights,7558 Nicholas Heights ,,Whitetown,WA,17558,776.81,2021-06-11,40498582,U8006008,0
84403 Coleman Spur Apt. 493,84403 Coleman Spur ,Apt. 493 ,Port Michaelmouth,NE,25485,67.85,2021-08-04,86677219,U6714568,1
0755 Arroyo Canyon Suite 095,0755 Arroyo Canyon ,Suite 095 ,North Guy,MO,45862,881.44,2021-09-28,15010755,U3882517,0
427 Moore Squares Apt. 818,427 Moore Squares ,Apt. 818 ,East Donaldville,MA,63693,196.66,2021-04-21,33815279,U3016977,0
1398 Walsh River Suite 744,1398 Walsh River ,Suite 744 ,Raystad,TN,79211,303.0,2021-12-02,90560461,U4060476,1
09928 Brown Prairie,09928 Brown Prairie ,,West Ryanhaven,IL,02981,836.61,2021-12-18,56107141,U8061618,0
32192 Collins Grove,32192 Collins Grove ,,Johnsonburgh,CO,25319,423.04,2021-05-18,27156204,U6574305,1
622 Bailey Parkways Suite 460,622 Bailey Parkways ,Suite 460 ,Kellyton,NC,08062,798.55,2021-06-23,88257281,U5111512,1
571 Kelly Expressway,571 Kelly Expressway ,,Jennifershire,WI,49044,168.21,2021-07-20,31923336,U5994399,1
492 Clark Springs West,492 Clark Springs West ,,Marcusport,OH,33779,874.41,2021-09-12,60915015,U6532516,1
38452 Corey Estates,38452 Corey Estates ,,Bryanville,KS,02024,177.17,2021-02-08,54710169,U1412876,1
157 Greer Avenue Suite 464,157 Greer Avenue ,Suite 464 ,Lake Alice,CA,80644,150.16,2021-05-24,47867235,U7449955,0
8308 Ball Hills West,8308 Ball Hills West ,,Jessica,NE,79878,494.76,2021-11-18,17128736,U1910137,1
3780 Jesse Curve,3780 Jesse Curve ,,Romanburgh,MI,60255,339.25,2021-12-09,75452866,U6817915,1
6728 Johnston Expressway,6728 Johnston Expressway ,,East Eric,HI,38602,542.32,2021-04-08,71167728,U3567351,0
63389 Tina Gardens,63389 Tina Gardens ,,Lake Timothyside,VT,22941,904.17,2021-01-23,45034490,U8036887,0
1448 Seth Point West,1448 Seth Point West ,,Christine,VA,10600,710.8,2021-07-22,34972127,U1486599,1
527 Michelle Vista Suite 583,527 Michelle Vista ,Suite 583 ,Lake Amanda,NC,68174,6.56,2021-11-14,76581449,U9852174,1
61838 Michelle Field Apt. 288,61838 Michelle Field ,Apt. 288 ,Barkerton,IA,69171,312.51,2021-03-07,46056801,U7118417,1
8633 Summers Mills Port,8633 Summers Mills Port ,,Pamelaborough,NH,11931,545.4,2021-05-18,59314211,U8910706,0
538 Ho Terrace Apt. 985,538 Ho Terrace ,Apt. 985 ,Reyesborough,KY,05439,487.02,2021-12-08,95613592,U9530668,0
109 Clarke Gateway,109 Clarke Gateway ,,Maytown,AL,19672,715.87,2021-01-31,12991233,U9692512,0
824 Robertson Spring,824 Robertson Spring ,,Payneside,VT,98197,484.77,2021-03-27,38191503,U6342840,1
03962 Thornton Meadow,03962 Thornton Meadow ,,Lake Kelly,FL,66614,76.61,2021-12-19,42038818,U9269894,0
USNS Howard,USNS Howard ,,FPO,AE,08438,246.2,2021-11-22,78388989,U2552558,0
5990 Greene Bridge Apt. 399,5990 Greene Bridge ,Apt. 399 ,Port Sarah,WV,22337,847.72,2021-08-26,33788581,U7952560,1
730 Williams Stravenue Apt. 657,730 Williams Stravenue ,Apt. 657 ,Ortizstad,MD,07954,357.43,2021-10-19,56134297,U5136879,1
PSC 8288 Box 3664,PSC 8288 ,Box 3664 ,APO,AA,11735,766.9,2021-08-30,20336557,U5693660,1
2469 Robles Locks East,2469 Robles Locks East ,,Hannahchester,IL,68476,985.82,2021-07-26,92756341,U1706208,1
82923 Chung Mountains Suite 993,82923 Chung Mountains ,Suite 993 ,Lake Lawrenceside,IN,91092,627.07,2021-07-19,41328256,U5435990,1
0975 Valentine Throughway Suite 068,0975 Valentine Throughway ,Suite 068 ,Nguyenfort,IA,03192,677.06,2021-04-22,13313783,U5380683,1
382 Brian Roads Suite 349,382 Brian Roads ,Suite 349 ,Meganburgh,OH,33580,609.93,2021-01-02,20906451,U8114546,0
85677 Hill Mountain,85677 Hill Mountain ,,Roberthaven,NC,53252,313.96,2021-04-19,15676916,U3333208,1
USNV Escobar,USNV Escobar ,,FPO,AE,44082,912.88,2021-03-22,96520913,U5378660,1
646 Castro Stravenue,646 Castro Stravenue ,,West Michaelstad,AL,35359,467.56,2021-01-07,30218244,U1033506,0
0722 Vincent Turnpike,0722 Vincent Turnpike ,,Paulhaven,ND,34390,911.5,2021-11-09,71257274,U6507223,1
8079 Tammy Union,8079 Tammy Union ,,Nathanshire,WI,94599,306.34,2021-05-12,49038207,U5801861,0
22638 Dana Turnpike,22638 Dana Turnpike ,,New Hannah,WY,42906,867.66,2021-03-01,57235169,U1537500,0
475 Watson Points Suite 799,475 Watson Points ,Suite 799 ,Smithburgh,TN,39777,787.06,2021-07-22,34420551,U1908700,1
97552 Howe Forge,97552 Howe Forge ,,Jenniferland,NC,50192,613.39,2021-07-15,95279433,U2184657,0
8121 Marissa Pass Apt. 238,8121 Marissa Pass ,Apt. 238 ,South Tinashire,WI,71928,442.62,2021-04-24,83363293,U5334830,1
8065 Jason Views Apt. 691,8065 Jason Views ,Apt. 691 ,North Bridgetfort,OR,17222,141.53,2021-10-09,89379053,U3149203,1
28055 Jackie Knolls Apt. 013,28055 Jackie Knolls ,Apt. 013 ,Bradborough,PA,87300,771.27,2021-01-28,28864764,U6199687,0
0144 Johnston Keys Suite 185,0144 Johnston Keys ,Suite 185 ,Rogerborough,MO,96637,362.82,2021-04-14,75781993,U4441368,0
714 Wallace Walk Suite 279,714 Wallace Walk ,Suite 279 ,Andersonhaven,NM,64041,662.42,2021-03-24,14966101,U7600487,1
633 David Lodge,633 David Lodge ,,Ramirezport,HI,72204,134.12,2021-12-10,68058691,U6932398,0
26894 Mary Route Apt. 347,26894 Mary Route ,Apt. 347 ,South Darrellbury,OR,43902,83.48,2021-11-08,35977097,U8757459,0
2071 Tonya Lake,2071 Tonya Lake ,,Marcstad,IN,22100,144.79,2021-06-19,98618251,U3510268,0
6049 Hicks Valley Suite 784,6049 Hicks Valley ,Suite 784 ,Courtneyshire,NJ,66650,809.21,2021-10-15,97298700,U3720984,0
44441 Brian Point Apt. 134,44441 Brian Point ,Apt. 134 ,North Heather,AK,29489,178.49,2021-08-30,94457862,U2967068,0
40806 Ayers Points,40806 Ayers Points ,,Juliaport,SD,03168,902.01,2021-09-27,53361804,U1963348,1
75229 Peter Club,75229 Peter Club ,,Brookebury,MI,53814,372.62,2021-08-14,44183572,U3947345,1
0995 Anita Place,0995 Anita Place ,,Russellmouth,ME,71307,576.41,2021-01-14,52916621,U1747925,1
671 Andrew Estate Apt. 857,671 Andrew Estate ,Apt. 857 ,New Monica,VT,23616,351.09,2021-02-10,17433183,U5773948,1
8242 Martinez Inlet,8242 Martinez Inlet ,,Anthonyberg,GA,28287,621.21,2021-01-18,26791201,U3874249,0
42679 Watson Flat,42679 Watson Flat ,,Crystalburgh,DC,75629,94.37,2021-12-23,63866319,U3396744,1
PSC 9161 Box 0963,PSC 9161 ,Box 0963 ,APO,AA,91198,403.14,2021-11-01,25706922,U8897384,0
872 Carey Park,872 Carey Park ,,West David,HI,47267,936.25,2021-02-27,11403255,U8482846,1
PSC 3675 Box 8125,PSC 3675 ,Box 8125 ,APO,AE,94873,180.5,2021-09-08,81304443,U8577134,1
64519 Hamilton Flats Suite 329,64519 Hamilton Flats ,Suite 329 ,Rodriguezside,UT,63418,654.6,2021-10-15,32157395,U4521187,0
053 Dustin Pike,053 Dustin Pike ,,Burgesshaven,AK,79811,327.35,2021-05-12,52703552,U2605726,0
394 Rachel Estate Apt. 012,394 Rachel Estate ,Apt. 012 ,Joshuamouth,OH,62757,301.28,2021-11-08,38030121,U6380615,1
2712 Williams Ridge,2712 Williams Ridge ,,Rodriguezside,ME,01738,24.15,2021-03-13,35330007,U6334690,1
175 Jeremy Drive West,175 Jeremy Drive West ,,April,WV,29892,21.08,2021-01-22,18781035,U4052318,1
USNS Burns,USNS Burns ,,FPO,AA,09860,949.44,2021-07-05,35922230,U4781704,1
5337 Denise Landing,5337 Denise Landing ,,West Karen,TN,70337,829.94,2021-02-10,87449095,U3048154,1
554 Charles Park,554 Charles Park ,,Lake Brittany,MI,77925,801.3,2021-09-25,16009828,U8819908,0
9445 Abigail Coves,9445 Abigail Coves ,,Johntown,NH,46966,807.44,2021-01-06,74326013,U4736146,0
78402 Mullins Crossroad,78402 Mullins Crossroad ,,New Tara,ID,43476,953.38,2021-06-02,92316842,U8021174,0
97198 Jeffery Station,97198 Jeffery Station ,,Lorihaven,MO,06802,159.31,2021-06-27,12021544,U8926556,0
8046 Smith Terrace,8046 Smith Terrace ,,Doylestad,MS,15215,584.58,2021-02-08,52362287,U6296121,1
83421 Simpson Knolls,83421 Simpson Knolls ,,Andersonton,IL,59686,495.75,2021-02-13,64140720,U3543947,0
000 Marcus Spurs Suite 902,000 Marcus Spurs ,Suite 902 ,Hernandezberg,MD,42069,574.29,2021-10-06,47655255,U6179192,1
999 Kathleen Summit Suite 822,999 Kathleen Summit ,Suite 822 ,Katieborough,SD,82325,937.97,2021-08-21,65559058,U5705212,1
930 Buckley Port,930 Buckley Port ,,Williamsbury,ME,09941,760.49,2021-07-15,76824618,U9816202,0
0826 Gutierrez Manors,0826 Gutierrez Manors ,,Cooperfurt,WA,41263,968.5,2021-04-16,95768098,U7764104,0
826 Joshua Inlet North,826 Joshua Inlet North ,,Tara,NE,69824,117.71,2021-06-09,13545460,U2884446,0
8750 Garrett Rest,8750 Garrett Rest ,,Paulborough,MS,89542,651.9,2021-07-18,68172106,U3938678,0
USNV Horn,USNV Horn ,,FPO,AE,17354,675.72,2021-04-30,60343121,U1635740,0
234 Anthony Wells Apt. 051,234 Anthony Wells ,Apt. 051 ,Port Jessehaven,NJ,08501,745.46,2021-09-07,77948998,U8754624,1
800 Jeremy Track,800 Jeremy Track ,,Heidiburgh,TN,25035,618.25,2021-07-24,17357952,U3198915,0
211 Jonathan Summit Apt. 032,211 Jonathan Summit ,Apt. 032 ,Bakerbury,IA,70713,831.43,2021-02-18,48868207,U5324485,1
87261 Wilson Stravenue,87261 Wilson Stravenue ,,East Taramouth,CO,23129,303.56,2021-02-09,35691396,U4435034,0
2432 Nicole Forges Apt. 166,2432 Nicole Forges ,Apt. 166 ,Graceville,AL,62106,927.89,2021-02-28,27165325,U2438699,1
27124 Porter Villages East,27124 Porter Villages East ,,Mariahland,NE,02342,406.71,2021-11-14,27184796,U5424238,0
37306 Gray Flats,37306 Gray Flats ,,Aprilview,WV,97118,599.44,2021-07-07,96591672,U8928254,0
98615 Graham Parks,98615 Graham Parks ,,Lake Lisa,NY,51778,896.98,2021-09-20,60663416,U6141402,1
7365 Jason Crest,7365 Jason Crest ,,Christinaville,IN,73509,703.89,2021-08-11,76754194,U9122630,0
3087 Christopher Hollow,3087 Christopher Hollow ,,New Monica,ME,68362,310.37,2021-08-01,20116192,U6345869,1
1860 Matthew Vista,1860 Matthew Vista ,,Paulhaven,NC,52086,231.14,2021-08-16,79303805,U2666274,0
4818 Sarah Land Suite 180,4818 Sarah Land ,Suite 180 ,Lake Alexander,TX,44526,327.29,2021-02-04,68554487,U1562290,1
0690 Sean Street,0690 Sean Street ,,Shannonhaven,OH,25428,627.17,2021-11-18,91299607,U7300647,1
06677 Aaron Street,06677 Aaron Street ,,Christinamouth,FL,54980,996.45,2021-04-11,71906149,U1662839,1
371 Nichols Groves,371 Nichols Groves ,,Joelberg,TX,93919,899.12,2021-11-23,70464245,U1487821,1
8584 Kelly Cliff,8584 Kelly Cliff ,,New Harold,NV,79513,400.82,2021-06-04,28956778,U6337924,0
698 Nelson Course Suite 111,698 Nelson Course ,Suite 111 ,South Amberside,FL,20109,401.26,2021-09-03,68102190,U7669417,1
49934 Alexander Rest Apt. 955,49934 Alexander Rest ,Apt. 955 ,Gregorychester,GA,38947,817.67,2021-08-05,80656067,U9926593,1
6557 Thomas Valley,6557 Thomas Valley ,,Gonzalesshire,MT,13970,284.49,2021-03-02,42566614,U1482072,1
29996 William Village,29996 William Village ,,Huangchester,FL,09593,412.15,2021-10-13,37199202,U2466266,0
USNS Wolfe,USNS Wolfe ,,FPO,AE,56826,14.17,2021-03-27,46861047,U7090917,1
6919 Lee Manor Apt. 372,6919 Lee Manor ,Apt. 372 ,Sanchezshire,HI,80973,184.71,2021-07-10,20568573,U1697809,0
427 Kirby Rue,427 Kirby Rue ,,New Charlesport,TN,73864,540.66,2021-03-25,59214764,U1687311,0
35563 Sean Road,35563 Sean Road ,,Lake Ryanfort,VT,09079,693.6,2021-04-01,18837364,U3810670,1
5553 Hopkins Estates Apt. 848,5553 Hopkins Estates ,Apt. 848 ,Port Victoriachester,PA,42052,615.15,2021-12-28,72186131,U9994781,1
247 Gregory Brooks Apt. 569,247 Gregory Brooks ,Apt. 569 ,North Zacharyfort,PA,56393,364.94,2021-03-18,34971619,U8399572,0
6167 Williams Underpass,6167 Williams Underpass ,,Janetport,OK,12636,951.12,2021-06-17,79735769,U1031611,0
USS Sweeney,USS Sweeney ,,FPO,AE,79489,623.61,2021-09-11,79318097,U7245622,0
857 Andrew Common,857 Andrew Common ,,North Joseph,NC,66392,156.9,2021-06-23,26904232,U4142405,0
003 Fry Radial Apt. 592,003 Fry Radial ,Apt. 592 ,Leemouth,KS,53910,68.65,2021-05-13,23588136,U2048531,1
0519 Everett Mountain,0519 Everett Mountain ,,Jenniferchester,OH,47147,973.82,2021-10-05,58886435,U4392878,1
PSC 7903 Box 5641,PSC 7903 ,Box 5641 ,APO,AP,08883,987.83,2021-01-03,59931853,U5222878,1
738 Samantha Knolls,738 Samantha Knolls ,,North Daisy,AL,34683,920.04,2021-12-30,52444300,U4429995,0
994 Hall Club Suite 854,994 Hall Club ,Suite 854 ,Lake Mark,WI,51767,604.2,2021-03-28,79763687,U1951302,0
4162 Mills Stream Apt. 908,4162 Mills Stream ,Apt. 908 ,Katrinastad,MT,16784,312.92,2021-01-03,33903443,U8872522,1
797 Robinson Prairie,797 Robinson Prairie ,,Garciashire,AR,95763,92.25,2021-11-28,98730258,U1788712,1
049 Sharon River Suite 050,049 Sharon River ,Suite 050 ,Lake Roberthaven,CA,40799,258.64,2021-06-09,49661779,U2363581,1
10745 Jennifer Key,10745 Jennifer Key ,,Brucebury,TN,82645,222.94,2021-03-03,94800181,U6343558,0
802 Rivera Meadows Apt. 618,802 Rivera Meadows ,Apt. 618 ,Whiteburgh,MI,43448,928.32,2021-10-07,98203453,U8267533,1
70865 Anthony Villages Apt. 075,70865 Anthony Villages ,Apt. 075 ,Port Xavierhaven,MA,08010,892.67,2021-02-26,45409142,U1639314,1
14999 Janice Pine Apt. 395,14999 Janice Pine ,Apt. 395 ,North Amy,KY,99798,778.14,2021-09-07,44566847,U4994434,1
467 Suarez Island,467 Suarez Island ,,West Rachelbury,KY,49564,149.58,2021-11-04,43801655,U8408393,1
PSC 2394 Box 9777,PSC 2394 ,Box 9777 ,APO,AA,04772,239.11,2021-09-05,88278515,U6660573,1
46317 Charles Locks Suite 459,46317 Charles Locks ,Suite 459 ,West Janetmouth,NM,54584,299.91,2021-09-27,49646289,U6531844,0
99110 Lloyd Motorway,99110 Lloyd Motorway ,,Smithtown,KY,55184,947.98,2021-02-08,12737770,U2704295,0
64971 Robin Corners Port,64971 Robin Corners Port ,,Jenniferborough,UT,24367,164.16,2021-09-24,86435433,U8878820,0
692 Hansen Views Suite 200,692 Hansen Views ,Suite 200 ,Davidmouth,IL,01289,790.65,2021-05-06,21335662,U3583055,0
620 Karla Islands,620 Karla Islands ,,South Amanda,TN,63641,681.02,2021-07-30,77941763,U1142768,1
5703 Bonnie Islands Apt. 048,5703 Bonnie Islands ,Apt. 048 ,Rickytown,KS,74848,547.59,2021-05-31,38338074,U9356661,0
079 Bethany Way Apt. 114,079 Bethany Way ,Apt. 114 ,Mikaylahaven,PA,05662,959.33,2021-07-02,87337255,U6177078,0
540 Allen Plaza,540 Allen Plaza ,,Lambertburgh,MD,57388,263.07,2021-04-28,41013240,U9022824,1
99726 Bird Knolls,99726 Bird Knolls ,,Jonesport,DC,29585,524.84,2021-04-03,67980817,U3394835,1
893 Elliott Squares,893 Elliott Squares ,,South Tracyport,MS,47579,158.36,2021-11-17,43205493,U7447948,1
USNS Cameron,USNS Cameron ,,FPO,AP,48549,97.67,2021-01-01,99480502,U2358791,1
742 Daniel Lodge,742 Daniel Lodge ,,Anthonyborough,FL,37811,32.72,2021-12-13,29176543,U4121247,1
7826 Allen Trace,7826 Allen Trace ,,Riveraview,MS,94941,317.2,2021-01-28,87956626,U1354741,0
78536 Garcia Port Apt. 730,78536 Garcia Port ,Apt. 730 ,North Sheilamouth,OK,71885,122.65,2021-11-09,45250302,U8195928,1
70413 Valerie Brooks Suite 452,70413 Valerie Brooks ,Suite 452 ,Gabrielaberg,VT,72507,62.2,2021-06-10,29192636,U5602647,1
31479 Taylor Roads South,31479 Taylor Roads South ,,Jacqueline,LA,95365,992.55,2021-10-06,66438226,U8801280,1
3610 Stephenson Vista Apt. 053,3610 Stephenson Vista ,Apt. 053 ,East Sandraport,ND,95867,289.77,2021-08-28,33939099,U2877250,0
061 Diana Wall Port,061 Diana Wall Port ,,Kelli,OK,83735,890.34,2021-10-18,18769990,U9417993,1
724 Armstrong View,724 Armstrong View ,,Port Christopherport,AK,22865,702.28,2021-06-06,48056359,U4413689,1
14452 Angela Knoll,14452 Angela Knoll ,,Grantmouth,MT,82685,731.6,2021-09-17,27463976,U2864817,1
5733 Sally Trace,5733 Sally Trace ,,Rachelhaven,WI,59761,655.52,2021-08-14,33503543,U9072867,1
0030 Roberts Expressway Apt. 998,0030 Roberts Expressway ,Apt. 998 ,Donnaville,OH,60236,952.66,2021-11-10,89331878,U7623144,0
751 Miller Springs Apt. 107,751 Miller Springs ,Apt. 107 ,East Larry,OR,29490,878.6,2021-11-13,29989828,U9242789,1
2728 Craig Pike,2728 Craig Pike ,,Williamport,AR,70211,719.71,2021-08-15,25907954,U3945321,1
947 Denise Ranch Apt. 625,947 Denise Ranch ,Apt. 625 ,South Monique,KS,04710,560.4,2021-07-20,62521672,U6611671,1
58883 Craig Tunnel,58883 Craig Tunnel ,,Jessicachester,AZ,07895,694.07,2021-03-14,17587316,U5813695,1
663 Jonathan Route,663 Jonathan Route ,,Jessicachester,CO,60463,723.98,2021-05-09,89042473,U3974181,1
13088 Andrews Glen Port,13088 Andrews Glen Port ,,Philip,IA,09910,552.8,2021-11-02,37733369,U4095436,1
431 Jacqueline Plaza East,431 Jacqueline Plaza East ,,Davidfurt,VT,29994,503.05,2021-07-05,21371039,U2908072,0
0369 Ashley Oval,0369 Ashley Oval ,,Jonesfort,CO,91525,155.05,2021-12-05,38356881,U7921351,0
9349 Chapman Mountain,9349 Chapman Mountain ,,East Angela,OH,51145,844.49,2021-06-24,11660621,U9166598,1
1084 Kramer Light,1084 Kramer Light ,,Lake Bobby,HI,15236,484.71,2021-03-10,60407425,U2084258,1
37027 Fritz Mountain,37027 Fritz Mountain ,,Williamsshire,MS,02733,68.73,2021-08-10,54024048,U7190361,0
872 Robert Turnpike Apt. 371,872 Robert Turnpike ,Apt. 371 ,West Cody,NH,68086,168.87,2021-02-12,30711963,U5065704,1
429 Lori Light Suite 897,429 Lori Light ,Suite 897 ,Victoriabury,IN,54779,874.91,2021-11-07,44667815,U2095738,1
464 Jones Points East,464 Jones Points East ,,Zacharymouth,TX,43711,256.81,2021-03-15,81116682,U8792827,0
USNS Smith,USNS Smith ,,FPO,AE,56782,391.93,2021-12-12,59314572,U6099526,0
303 Peter Station,303 Peter Station ,,West Cameron,AK,89406,682.46,2021-11-15,85551596,U4363517,0
51667 Lee Burgs Apt. 268,51667 Lee Burgs ,Apt. 268 ,West Ann,NM,55157,861.73,2021-04-01,25900086,U6881904,1
45276 Cameron Heights,45276 Cameron Heights ,,Kylefort,TX,15031,329.09,2021-05-27,44874942,U1111224,0
48115 Brady Squares,48115 Brady Squares ,,Reginamouth,CT,71962,387.42,2021-07-10,16496608,U7316407,1
10752 David Village West,10752 David Village West ,,Rachaelton,IL,77542,423.66,2021-04-12,30434908,U8543217,1
403 Luis Squares Apt. 585,403 Luis Squares ,Apt. 585 ,Port Bryan,NY,30160,29.02,2021-10-22,52429040,U3704817,0
6360 Murray Shore Suite 016,6360 Murray Shore ,Suite 016 ,Michaelburgh,OR,80774,876.78,2021-06-29,19527264,U3929415,1
97996 Barker Streets Apt. 807,97996 Barker Streets ,Apt. 807 ,Williamschester,LA,11467,19.98,2021-12-12,85533222,U5080343,1
56311 Donald Port,56311 Donald Port ,,New John,AZ,02256,960.13,2021-11-14,92855757,U7668028,1
7662 Greg Club,7662 Greg Club ,,Brownview,MN,55766,153.36,2021-02-17,73693887,U2168220,0
0523 Miller Alley Suite 051,0523 Miller Alley ,Suite 051 ,Normanport,MN,78040,157.52,2021-02-09,16546359,U2926939,1
062 Parker Throughway Apt. 195,062 Parker Throughway ,Apt. 195 ,Bryantberg,MS,67559,848.74,2021-07-26,87641609,U6570487,1
360 Kara Rest,360 Kara Rest ,,West Christopher,VT,16894,823.57,2021-11-27,98572642,U2762347,0
PSC 8866 Box 9010,PSC 8866 ,Box 9010 ,APO,AE,59343,232.79,2021-04-02,82003964,U1110895,0
USCGC Warren,USCGC Warren ,,FPO,AP,00722,553.97,2021-06-18,44899971,U5529358,1
981 Patrick Fort Suite 209,981 Patrick Fort ,Suite 209 ,Port Drew,CA,91056,477.23,2021-12-01,22547109,U6093716,0
1170 Michael Walk,1170 Michael Walk ,,Collinsfort,NH,08952,718.82,2021-07-10,91181245,U2111883,1
146 Kevin Union Apt. 967,146 Kevin Union ,Apt. 967 ,Tammieburgh,NC,86843,185.91,2021-06-17,74402472,U4971032,0
52260 Deanna View Apt. 762,52260 Deanna View ,Apt. 762 ,West Madison,CT,39255,825.66,2021-03-31,44915024,U9966632,0
669 Thornton Mews,669 Thornton Mews ,,Rodriguezburgh,KS,86196,996.44,2021-06-03,67047601,U8873469,0
4651 Warren Trail,4651 Warren Trail ,,Strongburgh,RI,48657,706.75,2021-01-12,33702281,U4223528,0
0734 Donald Garden Apt. 854,0734 Donald Garden ,Apt. 854 ,South Amber,ID,26060,921.31,2021-11-06,34362971,U5472726,0
309 Eric Passage,309 Eric Passage ,,New Joshuafort,NY,68546,937.19,2021-01-11,42336969,U5207886,0
24785 Boyd Ramp Suite 789,24785 Boyd Ramp ,Suite 789 ,Gomezburgh,ID,56163,380.08,2021-09-26,86702238,U4484214,1
302 Middleton River Apt. 651,302 Middleton River ,Apt. 651 ,Port Gary,MS,40537,847.66,2021-02-15,58487990,U6086455,1
6268 Wright Hills East,6268 Wright Hills East ,,Nataliestad,OR,87389,833.93,2021-07-03,72929857,U5660690,0
664 Robin Flats,664 Robin Flats ,,Jacobview,WI,06390,587.64,2021-02-20,61465495,U7724929,1
8165 James Rapids Suite 718,8165 James Rapids ,Suite 718 ,Brandonfort,MD,28438,108.06,2021-03-23,74930971,U7185142,1
PSC 0464 Box 0783,PSC 0464 ,Box 0783 ,APO,AA,69609,619.63,2021-04-04,25796849,U8278023,0
09052 Mcdonald Mission Suite 875,09052 Mcdonald Mission ,Suite 875 ,Alexisstad,NE,49404,911.83,2021-10-27,88476363,U8537343,0
912 Turner Place,912 Turner Place ,,Campbellberg,MS,78948,305.84,2021-09-11,39430805,U5517369,1
USNS Mason,USNS Mason ,,FPO,AA,44801,647.2,2021-12-05,66438434,U8681449,1
08840 Davis Coves,08840 Davis Coves ,,Dillonhaven,RI,54848,897.27,2021-10-21,92382010,U1542726,1
802 Joshua Mills,802 Joshua Mills ,,Angelstad,GA,29932,600.5,2021-02-09,63572529,U3329817,0
PSC 5435 Box 1527,PSC 5435 ,Box 1527 ,APO,AP,27254,38.19,2021-03-01,63700737,U6666211,0
63847 Martinez Field Apt. 205,63847 Martinez Field ,Apt. 205 ,North Carolyn,KY,17237,632.32,2021-03-30,14884858,U4458847,0
4161 Young Freeway,4161 Young Freeway ,,Royton,HI,03222,256.41,2021-11-30,34557860,U4067488,1
USNV Welch,USNV Welch ,,FPO,AA,67437,858.11,2021-09-03,67107587,U6243330,1
3188 Summers Place East,3188 Summers Place East ,,Colleenmouth,IA,41396,662.29,2021-12-12,73799851,U2835466,0
2120 Jillian Meadow,2120 Jillian Meadow ,,Phillipsview,AK,83629,308.08,2021-04-24,83395628,U4681205,1
36390 York Hollow Apt. 572,36390 York Hollow ,Apt. 572 ,Johnsonhaven,WV,78933,895.75,2021-11-13,74863268,U3475565,1
